state_name,year,population_total,state_fips,state,state_icpsr,female_pop,male_pop,black_pop,pct_hispanic,pct_white,white_pop,hispanic_pop,pct_female,pct_male,pct_black,pctblack,incomepcap,hs_educ,hs_pct,college_educ,college_pct,pollib_median,state_no,std_bowen1,std_bowen2,unified,party_control,init,initiatives,initiaitves,std_init_use,evangelical_pop
SOUTH CAROLINA,2009,4561242,45,SC,48,2300000,2200000,1305690,,,,,0.504248623510877,0.482324770314752,,,,,,,,,40,-0.23994106,-0.19784842,,,1,0,0,-0.290064643871566,31.299999
SOUTH DAKOTA,2009,812383,46,SD,37,406463,405920,12094,,,,,0.500334201971238,0.499665798028762,,,,,,,,,41,-1.4025828,0.087409928,,,2,0,0,-0.290064643871566,15.7
TENNESSEE,2009,6296254,47,TN,54,3200000,3100000,1081017,,,,,0.508238708285911,0.492356248651976,,,,,,,,,42,-0.55527574,0.34162033,,,1,0,0,-0.290064643871566,38.299999
TEXAS,2009,24782302,48,TX,49,1.2e+07,1.2e+07,3044549,,,,,0.484216518707584,0.484216518707584,,,,,,,,,43,-0.076002471,1.245044,,,1,0,0,-0.290064643871566,26.9
UTAH,2009,2784572,49,UT,67,1400000,1400000,45505,,,,,0.502770264155497,0.502770264155497,,,,,,,,,44,-1.4478292,0.33544847,,,2,0,0,-0.290064643871566,71.400002
VIRGINIA,2009,7882590,51,VA,40,4e+06,3900000,1616346,,,,,0.507447425275195,0.494761239643315,,,,,,,,,46,-0.64905971,0.44614601,,,1,0,0,-0.290064643871566,20.299999
WEST VIRGINIA,2009,1819777,54,WV,56,927657,892120,71365,,,,,0.509764108459443,0.490235891540557,,,,,,,,,48,-0.67356747,0.18927,,,1,0,0,-0.290064643871566,14.4
WISCONSIN,2009,5654774,55,WI,25,2800000,2800000,369084,,,,,0.495156835622432,0.495156835622432,,,,,,,,,49,0.90560293,0.053268727,,,1,0,0,-0.290064643871566,14.6
WYOMING,2009,544270,56,WY,68,267230,277040,9085,,,,,0.490987928785346,0.509012071214655,,,,,,,,,50,-1.7023729,0.47823414,,,2,0,0,-0.290064643871566,21.700001
IOWA,2009,3007856,19,IA,31,1500000,1500000,95673,,,,,0.498694086419031,0.498694086419031,,,,,,,,,15,-0.34077421,-0.064965315,,,1,0,0,-0.290064643871566,14
MARYLAND,2009,5699478,24,MD,52,2900000,2800000,1726477,,,,,0.508818526889655,0.491273060445185,,,,,,,,,20,0.38849741,0.30080342,,,1,0,0,-0.290064643871566,12.8
MISSOURI,2009,5987580,29,MO,34,3100000,2900000,713001,,,,,0.517738385123873,0.484335908664268,,,,,,,,,25,0.002987602,-0.2599782,,,2,0,0,-0.290064643871566,26.5
NEW JERSEY,2009,8707739,34,NJ,12,4400000,4300000,1301310,,,,,0.505297643854507,0.493813606494177,,,,,,,,,30,0.62515426,1.109174,,,1,0,0,-0.290064643871566,4.6999998
OREGON,2009,3825657,41,OR,72,1900000,1900000,94842,,,,,0.496646719766043,0.496646719766043,,,,,,,,,37,-0.17467159,0.38265586,,,2,0,0,-0.290064643871566,15.5
VERMONT,2009,621760,50,VT,6,315736,306024,7232,,,,,0.507810087493567,0.492189912506433,,,,,,,,,45,-1.2742412,-0.073083438,,,1,0,0,-0.290064643871566,4.3000002
WASHINGTON,2009,6664195,53,WA,73,3300000,3300000,302930,,,,,0.495183589315739,0.495183589315739,,,,,,,,,47,0.65723509,0.47694185,,,2,0,0,-0.290064643871566,16.200001
ALABAMA,2010,4785401,1,AL,41,2500000,2300000,,,,,,0.52242225886608,0.480628478156794,,,,2742601.79,57.3118488920782,721674.039,15.0807432647755,,1,-0.94827598,0.14458013,,,1,0,0,-0.290064643871566,42.799999
ALASKA,2010,714146,2,AK,81,340603,369628,,,,,,0.476937488972843,0.517580438733816,,,,437858.603,61.31219708575,128261.765,17.960160107317,,2,0.85425997,1.0190864,,,2,0,0,-0.290064643871566,18.700001
ARIZONA,2010,6413158,4,AZ,61,3200000,3200000,,,,,,0.498974140353317,0.498974140353317,,,,3744437.224,58.3867920297613,1112084.402,17.3406674527588,,3,0.88623285,-1.2280916,,,2,0,0,-0.290064643871566,18.1
ARKANSAS,2010,2921588,5,AR,42,1500000,1400000,,,,,,0.513419414373279,0.479191453415061,,,,1685793.388,57.7012702680871,390586.314,13.3689731064065,,4,-0.8184635,0.49081671,,,2,0,0,-0.290064643871566,39.900002
CALIFORNIA,2010,37338198,6,CA,71,1.9e+07,1.9e+07,,,,,,0.508862264858095,0.508862264858095,,,,20535242.184,54.9979465639986,7560962.052,20.2499382857202,,5,7.6016769,2.582309,,,2,0,0,-0.290064643871566,11.5
COLORADO,2010,5047692,8,CO,62,2500000,2500000,,,,,,0.495275860730013,0.495275860730013,,,,3127544.937,61.9599004257788,1267043.704,25.1014464432457,,6,0.35126236,-0.66333133,,,2,0,0,-0.290064643871566,14.8
CONNECTICUT,2010,3575498,9,CT,1,1800000,1700000,,,,,,0.503426375850301,0.475458243858618,,,,2246244.084,62.82325102685,908405.235,25.4063975144162,,7,0.10878541,-0.14441787,,,1,0,0,-0.290064643871566,4.8000002
DELAWARE,2010,899792,10,DE,11,462995,434939,,,,,,0.514557808915838,0.483377269413376,,,,550763.88,61.2101330085175,174914.847,19.4394756788236,,8,-0.20295608,0.21681991,,,1,0,0,-0.290064643871566,7.6999998
FLORIDA,2010,18838613,12,FL,43,9600000,9200000,,,,,,0.509591656243483,0.488358670566671,,,,11719809.585,62.2116372633166,3508175.91,18.6222622121915,,9,0.95376259,1.7930584,,,2,0,0,-0.290064643871566,16.9
GEORGIA,2010,9712157,13,GA,44,5e+06,4700000,,,,,,0.514818695785087,0.483929574037982,,,,5574941.721,57.4016845176617,1770113.646,18.2257519725021,,10,-0.98041958,0.24344029,,,1,0,0,-0.290064643871566,30.299999
HAWAII,2010,1363359,15,HI,82,679058,681243,,,,,,0.498077175564176,0.499679834878414,,,,887452.296,65.0930749714492,282489.936,20.72014311711,,11,0.53906703,0.3427968,,,1,0,0,-0.290064643871566,14.7
IDAHO,2010,1571102,16,ID,63,782258,785324,,,,,,0.497904018962486,0.499855515428024,,,,923755.12,58.7966357372087,251392.563,16.0010338603095,,12,-0.59195387,-0.37036246,,,2,0,0,-0.290064643871566,39
ILLINOIS,2010,12841980,17,IL,21,6500000,6300000,,,,,,0.506152478044663,0.490578555643289,,,,7700902.528,59.9666291958094,2760134.524,21.493060447065,,13,1.3323956,0.021687159,,,2,0,0,-0.290064643871566,13.3
INDIANA,2010,6490622,18,IN,22,3300000,3200000,,,,,,0.508425848863175,0.493019004958231,,,,3879610.2,59.7725487634313,1009921.954,15.5597099014547,,14,-0.21420278,-0.063694052,,,1,0,0,-0.290064643871566,19.700001
KANSAS,2010,2859143,20,KS,32,1400000,1400000,,,,,,0.489657215466313,0.489657215466313,,,,1722094.502,60.2311427585119,573897.532,20.0723619630078,,16,-0.78001124,-0.4230907,,,1,0,0,-0.290064643871566,19.299999
KENTUCKY,2010,4347223,21,KY,51,2200000,2100000,,,,,,0.506070196997026,0.483067006224433,,,,2524955.33,58.0820291482632,624691.68,14.369901889091,,17,-0.52145416,0.16111167,,,1,0,0,-0.290064643871566,34.099998
LOUISIANA,2010,4545343,22,LA,45,2300000,2200000,,,,,,0.506012417544727,0.484011877651478,,,,2565423.375,56.4406993047609,664523.197,14.6198691055879,,18,-0.25421941,0.44006228,,,1,0,0,-0.290064643871566,24.1
MAINE,2010,1327379,23,ME,2,678305,650056,,,,,,0.51101079646431,0.489729007314414,,,,886221.028,66.7647317005919,261173.324,19.6758668021718,,19,-1.0505009,0.071563929,,,2,0,0,-0.290064643871566,5.1999998
MASSACHUSETTS,2010,6555466,25,MA,3,3400000,3200000,,,,,,0.518651153098803,0.48814226174005,,,,4152724.158,63.3475050896458,1848649.055,28.2001165897283,,21,1.6159433,-1.2094843,,,2,0,0,-0.290064643871566,3.8
MICHIGAN,2010,9877143,26,MI,23,5e+06,4800000,,,,,,0.50621925793724,0.48597048761975,,,,6096897.369,61.7273372370938,1733419.132,17.5498029339051,,22,2.2694831,0.044504356,,,2,0,0,-0.290064643871566,13.3
MINNESOTA,2010,5310658,27,MN,33,2700000,2600000,,,,,,0.508411575364107,0.489581517017289,,,,3366493.888,63.3912763352488,1178801.718,22.1969051292702,,23,-0.2226644,0.25175914,,,1,0,0,-0.290064643871566,14.6
MISSISSIPPI,2010,2970072,28,MS,46,1500000,1400000,,,,,,0.505038261698706,0.471369044252126,,,,1628808.372,54.8407032556787,389481.966,13.1135530047756,,24,-0.69407898,-0.45793906,,,2,0,0,-0.290064643871566,40.099998
MONTANA,2010,990958,30,MT,64,492748,496667,,,,,,0.497244080980223,0.501198839910471,,,,646654.244,65.2554643082754,199435.59,20.1255340791436,,26,-1.2870109,0.10198645,,,2,0,0,-0.290064643871566,16.9
NEBRASKA,2010,1830141,31,NE,35,920045,906296,,,,,,0.502718096583815,0.495205560664452,,,,1119513.508,61.1708883632463,355815.322,19.4419622313254,,27,-0.23242864,-0.057054888,,,2,0,0,-0.290064643871566,17.1
NEVADA,2010,2704283,32,NV,65,1300000,1400000,,,,,,0.480718918840965,0.517697297213346,,,,1606104.289,59.3911321041474,400844.96,14.8225965995423,,28,-0.38859421,1.0944937,,,2,0,0,-0.290064643871566,14.4
NEW HAMPSHIRE,2010,1316807,33,NH,4,667076,649394,,,,,,0.506586006909137,0.493158071000534,,,,868307.265,65.9403591414687,310930.32,23.6124443445395,,29,-1.1100357,-0.57534999,,,1,0,0,-0.290064643871566,4.1999998
NEW MEXICO,2010,2065913,35,NM,66,1e+06,1e+06,,,,,,0.484047488931044,0.484047488931044,,,,1177466.501,56.9949703109473,346659.885,16.7799846847375,,31,-1.3557793,0.43653458,,,1,0,0,-0.290064643871566,16.799999
NEW YORK,2010,19395206,36,NY,13,1e+07,9400000,,,,,,0.515591327052675,0.484655847429514,,,,11620723.812,59.915444115417,4546726.484,23.442527416311,,32,4.6085591,-1.3354416,,,1,0,0,-0.290064643871566,4.9000001
NORTH DAKOTA,2010,674629,38,ND,36,332727,339864,,,,,,0.493199966203647,0.503779114150148,,,,417821.358,61.9335009316232,131173.656,19.4438211224243,,34,-1.3712225,0.1420871,,,2,0,0,-0.290064643871566,12.7
OHIO,2010,11537968,39,OH,24,5900000,5600000,,,,,,0.511355205699999,0.485354093545761,,,,7139169.965,61.8754529827089,1995643.71,17.2963186412027,,35,1.5933985,-0.96561724,,,2,0,0,-0.290064643871566,13.4
OKLAHOMA,2010,3760184,40,OK,53,1900000,1900000,,,,,,0.505294421762339,0.505294421762339,,,,2237901.186,59.5157360916381,585289.937,15.5654600147227,,36,0.073877022,-0.04511236,,,2,0,0,-0.290064643871566,42
PENNSYLVANIA,2010,12717722,42,PA,14,6500000,6200000,,,,,,0.511097820820427,0.487508690628715,,,,8048262.087,63.2838340624209,2492735.391,19.6004865572624,,38,3.4468091,0.97785562,,,1,0,0,-0.290064643871566,8.8999996
RHODE ISLAND,2010,1052528,44,RI,5,544167,508400,,,,,,0.517009523737136,0.483027529908943,,,,622791.233,59.1709895603728,227609.782,21.625057195628,,39,-0.63436031,0.046436809,,,1,0,0,-0.290064643871566,2.9000001
SOUTH CAROLINA,2010,4637106,45,SC,48,2400000,2300000,,,,,,0.517564187663599,0.495999013177616,,,,2725367.012,58.7730151521229,792139.99,17.0826371016751,,40,-0.23994106,-0.19784842,,,1,0,0,-0.290064643871566,31.299999
SOUTH DAKOTA,2010,816598,46,SD,37,406799,407381,,,,,,0.498163110857484,0.49887582384478,,,,497758.596,60.9551573724158,147314.033,18.0399698505262,,41,-1.4025828,0.087409928,,,2,0,0,-0.290064643871566,15.7
TENNESSEE,2010,6357436,47,TN,54,3300000,3100000,,,,,,0.519077187721591,0.487617964223313,,,,3760214.988,59.1467218545338,1025053.177,16.1236884964316,,42,-0.55527574,0.34162033,,,1,0,0,-0.290064643871566,38.299999
TEXAS,2010,25253466,48,TX,49,1.3e+07,1.2e+07,,,,,,0.514780822561149,0.475182297748753,,,,13512530.844,53.5076287904401,4271995.638,16.9164725269791,,43,-0.076002471,1.245044,,,1,0,0,-0.290064643871566,26.9
UTAH,2010,2775479,49,UT,67,1400000,1400000,,,,,,0.504417435693082,0.504417435693082,,,,1522974.05,54.8724760662934,481205.789,17.3377564377176,,44,-1.4478292,0.33544847,,,2,0,0,-0.290064643871566,71.400002
VIRGINIA,2010,8023953,51,VA,40,4100000,3900000,,,,,,0.510970091674266,0.486044721348692,,,,4883672.645,60.8636746127501,1921821.697,23.951058748724,,46,-0.64905971,0.44614601,,,1,0,0,-0.290064643871566,20.299999
WEST VIRGINIA,2010,1854368,54,WV,56,939408,913586,,,,,,0.506592003313258,0.492667043434744,,,,1136239.21,61.27366358781,240556.708,12.9724363233188,,48,-0.67356747,0.18927,,,1,0,0,-0.290064643871566,14.4
WISCONSIN,2010,5691659,55,WI,25,2900000,2800000,,,,,,0.509517523801057,0.491947954014814,,,,3604292.595,63.3258702778926,1051050.177,18.4664994336449,,49,0.90560293,0.053268727,,,1,0,0,-0.290064643871566,14.6
WYOMING,2010,564554,56,WY,68,276189,287437,,,,,,0.489216266291621,0.509139958267943,,,,358857.163,63.5647188754309,93374.561,16.5395269540203,,50,-1.7023729,0.47823414,,,2,0,0,-0.290064643871566,21.700001
IOWA,2010,3050202,19,IA,31,1500000,1500000,,,,,,0.491770708956325,0.491770708956325,,,,1903480.242,62.4050552061798,532707.017,17.4646471610733,,15,-0.34077421,-0.064965315,,,1,0,0,-0.290064643871566,14
MARYLAND,2010,5785681,24,MD,52,3e+06,2800000,,,,,,0.518521501617528,0.483953401509693,,,,3576826.242,61.822043800894,1472341.266,25.4480201379924,,20,0.38849741,0.30080342,,,1,0,0,-0.290064643871566,12.8
MISSOURI,2010,5995715,29,MO,34,3100000,2900000,,,,,,0.517035916483689,0.483678760581515,,,,3643946.136,60.7758396788373,1075345.767,17.9352381992807,,25,0.002987602,-0.2599782,,,2,0,0,-0.290064643871566,26.5
NEW JERSEY,2010,8799593,34,NJ,12,4500000,4300000,,,,,,0.511387288025708,0.488658964113454,,,,5487071.644,62.3559708272871,2211224.332,25.1287114301764,,30,0.62515426,1.109174,,,1,0,0,-0.290064643871566,4.6999998
NORTH CAROLINA,2010,9560234,37,NC,47,4900000,4600000,,,,,,0.51253975582606,0.481159770775485,,,,5634743.941,58.9393935441329,1749570.003,18.3004935130249,,33,-0.14228821,-0.39057663,,,1,0,0,-0.290064643871566,27.9
OREGON,2010,3838332,41,OR,72,1900000,1900000,,,,,,0.495006685195548,0.495006685195548,,,,2422850.688,63.122488831086,779189.048,20.3001993574292,,37,-0.17467159,0.38265586,,,2,0,0,-0.290064643871566,15.5
VERMONT,2010,625909,50,VT,6,317535,308206,,,,,,0.507318156473225,0.492413433901733,,,,414239.829,66.1821173684993,151355.812,24.1817599683021,,45,-1.2742412,-0.073083438,,,1,0,0,-0.290064643871566,4.3000002
WASHINGTON,2010,6742950,53,WA,73,3400000,3300000,,,,,,0.504230344285513,0.489400040041821,,,,4240691.018,62.8907380004301,1458266.599,21.6265373315834,,47,0.65723509,0.47694185,,,2,0,0,-0.290064643871566,16.200001
ALABAMA,2011,4803689,1,AL,41,,,,,,,,,,,,,1127875.836,23.4793683770952,477321.748,9.93656641801749,,1,-0.94827598,0.14458013,,,1,0,0,-0.290064643871566,42.799999
ALASKA,2011,723860,2,AK,81,,,,,,,,,,,,,156248.469,21.5854542314812,81401.86,11.2455253778355,,2,1.426373,0.8907901,,,2,0,0,-0.290064643871566,18.700001
ARIZONA,2011,6467315,4,AZ,61,,,,,,,,,,,,,1233374.548,19.0708902844534,761543.645,11.7752675569382,,3,-0.11437357,-0.22817259,,,2,0,0,-0.290064643871566,18.1
ARKANSAS,2011,2938582,5,AR,42,,,,,,,,,,,,,786464.121,26.7633886343822,272440.995,9.27117211634727,,4,-0.64541554,0.44585624,,,2,0,0,-0.290064643871566,39.900002
CALIFORNIA,2011,37683933,6,CA,71,,,,,,,,,,,,,6304070.944,16.7288030790204,5019632.952,13.320353138299,,5,6.3180823,2.8506291,,,2,0,0,-0.290064643871566,11.5
COLORADO,2011,5116302,8,CO,62,,,,,,,,,,,,,901015.596,17.6106804484958,841838.675,16.4540458127765,,6,0.31234238,-0.7184211,,,2,1,1,0.339392154505543,14.8
CONNECTICUT,2011,3586717,9,CT,1,,,,,,,,,,,,,771249.769,21.5029445869301,543353.737,15.149055166605,,7,-0.3524372,0.36219978,,,1,0,0,-0.290064643871566,4.8000002
DELAWARE,2011,908137,10,DE,11,,,,,,,,,,,,,218154.78,24.0222323283822,113914.69,12.543778086346,,8,0.36507842,-0.61173135,,,1,0,0,-0.290064643871566,7.6999998
FLORIDA,2011,19082262,12,FL,43,,,,,,,,,,,,,4575437.946,23.9774401273811,2327366.712,12.1964928057271,,9,0.69806975,1.5988765,,,2,0,0,-0.290064643871566,16.9
GEORGIA,2011,9812460,13,GA,44,,,,,,,,,,,,,2166197.733,22.0759904549929,1191013.237,12.1377639959806,,10,-0.8900069,0.078290775,,,1,0,0,-0.290064643871566,30.299999
HAWAII,2011,1378129,15,HI,82,,,,,,,,,,,,,317649.441,23.0493256436807,190206.879,13.801819640977,,11,0.41133344,0.15047747,,,1,0,0,-0.290064643871566,14.7
IDAHO,2011,1583744,16,ID,63,,,,,,,,,,,,,326209.9,20.5973882142569,183627.332,11.5945084559121,,12,-0.64100856,-0.40952379,,,2,0,0,-0.290064643871566,39
INDIANA,2011,6516353,18,IN,22,,,,,,,,,,,,,1715927.599,26.3326372742545,682944.412,10.4804698579098,,14,-0.069464877,0.36514407,,,1,0,0,-0.290064643871566,19.700001
KANSAS,2011,2870386,20,KS,32,,,,,,,,,,,,,592400.631,20.6383612169234,391865.039,13.6519979891206,,16,-0.91844928,-0.27723348,,,1,0,0,-0.290064643871566,19.299999
KENTUCKY,2011,4366814,21,KY,51,,,,,,,,,,,,,1131141.583,25.9031317340285,386879.505,8.85953706752795,,17,-0.82631606,0.2537742,,,1,0,0,-0.290064643871566,34.099998
LOUISIANA,2011,4574766,22,LA,45,,,,,,,,,,,,,1173829.522,25.6587882746353,448051.346,9.7939729813503,,18,-0.47705486,0.63407362,,,1,0,0,-0.290064643871566,24.1
MAINE,2011,1328544,23,ME,2,,,,,,,,,,,,,350674.677,26.3954130988511,181284.984,13.6453880338175,,19,-0.93070185,-0.16409224,,,2,2,2,0.968848952882653,5.1999998
MASSACHUSETTS,2011,6607003,25,MA,3,,,,,,,,,,,,,1347011.778,20.3876368453291,1102611.949,16.688534105403,,21,1.5186619,-1.2063907,,,2,0,0,-0.290064643871566,3.8
MICHIGAN,2011,9876801,26,MI,23,,,,,,,,,,,,,2308736.41,23.3753460254996,1120912.554,11.3489433876414,,22,1.7449204,0.17514297,,,2,0,0,-0.290064643871566,13.3
MINNESOTA,2011,5347299,27,MN,33,,,,,,,,,,,,,1088506.411,20.3561912472072,832971.306,15.5774215356201,,23,-0.092417136,-0.12028681,,,1,0,0,-0.290064643871566,14.6
MISSISSIPPI,2011,2977457,28,MS,46,,,,,,,,,,,,,671482.853,22.5522267156167,259832.988,8.72667474290981,,24,-0.71646076,-0.44358817,,,2,3,3,1.59830575125976,40.099998
MONTANA,2011,997667,30,MT,64,,,,,,,,,,,,,239855.765,24.0416657060923,141599.913,14.1931038111915,,26,-1.319867,0.10429528,,,2,0,0,-0.290064643871566,16.9
NEBRASKA,2011,1842234,31,NE,35,,,,,,,,,,,,,394835.454,21.4324268252567,243911.856,13.2400040385749,,27,-0.3264035,-0.080379605,,,2,0,0,-0.290064643871566,17.1
NEVADA,2011,2720028,32,NV,65,,,,,,,,,,,,,610058.754,22.4283997811787,282794.508,10.3967498863982,,28,-0.58375943,0.945889,,,2,0,0,-0.290064643871566,14.4
NEW MEXICO,2011,2078674,35,NM,66,,,,,,,,,,,,,418041.851,20.1109866674621,205517.034,9.88692955220492,,31,-1.3407625,0.3583945,,,1,0,0,-0.290064643871566,16.799999
NORTH DAKOTA,2011,684740,38,ND,36,,,,,,,,,,,,,144044.507,21.0363797937903,93675.25,13.6804115430674,,34,-1.3200493,0.09729626,,,2,0,0,-0.290064643871566,12.7
OHIO,2011,11541007,39,OH,24,,,,,,,,,,,,,3033253.743,26.2824010331161,1286063.156,11.1434223720686,,35,1.4599814,-0.95480686,,,2,1,1,0.339392154505543,13.4
OKLAHOMA,2011,3784163,40,OK,53,,,,,,,,,,,,,904091.651,23.8914563405435,421752.211,11.145191446563,,36,-0.040201537,-0.14497684,,,2,0,0,-0.290064643871566,42
PENNSYLVANIA,2011,12743948,42,PA,14,,,,,,,,,,,,,3657033.384,28.6962359231221,1586014.08,12.4452334551271,,38,2.9522793,1.0872194,,,1,0,0,-0.290064643871566,8.8999996
RHODE ISLAND,2011,1050646,44,RI,5,,,,,,,,,,,,,219108.382,20.8546343868439,149261.144,14.2066066020334,,39,-0.69602752,0.12793647,,,1,0,0,-0.290064643871566,2.9000001
SOUTH CAROLINA,2011,4673348,45,SC,48,,,,,,,,,,,,,1108725.784,23.7244430331317,518337.572,11.0913540356935,,40,-0.49028069,0.12133681,,,1,0,0,-0.290064643871566,31.299999
SOUTH DAKOTA,2011,823593,46,SD,37,,,,,,,,,,,,,192333.942,23.3530326265522,102750.426,12.4758741271478,,41,-1.4773207,0.1258436,,,2,0,0,-0.290064643871566,15.7
TENNESSEE,2011,6399787,47,TN,54,,,,,,,,,,,,,1661937.504,25.9686377687257,703430.001,10.991459575139,,42,-0.74816728,0.42767689,,,1,0,0,-0.290064643871566,38.299999
TEXAS,2011,25631778,48,TX,49,,,,,,,,,,,,,4878539.065,19.033166817378,3032792.375,11.8321576248046,,43,-0.058557928,0.94016945,,,1,0,0,-0.290064643871566,26.9
UTAH,2011,2814347,49,UT,67,,,,,,,,,,,,,474912.166,16.8746841096709,342008.343,12.1523160790052,,44,-1.0483648,-0.081353202,,,2,0,0,-0.290064643871566,71.400002
VIRGINIA,2011,8104384,51,VA,40,,,,,,,,,,,,,1629676.162,20.1085753340414,1210647.727,14.9381831734528,,46,-0.70284957,0.51735729,,,1,0,0,-0.290064643871566,20.299999
WEST VIRGINIA,2011,1854908,54,WV,56,,,,,,,,,,,,,598706.278,32.276871844857,166588.311,8.98094735695787,,48,-0.63394988,0.16268052,,,1,0,0,-0.290064643871566,14.4
WISCONSIN,2011,5709843,55,WI,25,,,,,,,,,,,,,1442766.579,25.2680604177733,716142.368,12.5422427201589,,49,1.3175859,-0.61412692,,,1,0,0,-0.290064643871566,14.6
WYOMING,2011,567356,56,WY,68,,,,,,,,,,,,,132982.423,23.4389735897743,65825.073,11.6020757690057,,50,-1.5463464,0.3440989,,,2,0,0,-0.290064643871566,21.700001
ILLINOIS,2011,12859752,17,IL,21,,,,,,,,,,,,,2706027.619,21.0426112338714,1797311.992,13.976257022686,,13,1.2417328,0.092734024,,,2,0,0,-0.290064643871566,13.3
IOWA,2011,3064097,19,IA,31,,,,,,,,,,,,,750061.539,24.4790402849518,389628.525,12.7159331117781,,15,0.14108983,-0.79316115,,,1,0,0,-0.290064643871566,14
MARYLAND,2011,5839572,24,MD,52,,,,,,,,,,,,,1175511.506,20.1300969660105,866714.028,14.842081371717,,20,0.36546594,0.15394552,,,1,0,0,-0.290064643871566,12.8
MISSOURI,2011,6008984,29,MO,34,,,,,,,,,,,,,1431687.022,23.8257752392085,710950.805,11.8314644372493,,25,0.29898092,-0.75775874,,,2,0,0,-0.290064643871566,26.5
NEW HAMPSHIRE,2011,1317807,33,NH,4,,,,,,,,,,,,,306276.913,23.24140887095,205036.86,15.5589445191898,,29,-1.7832452,0.31420189,,,1,0,0,-0.290064643871566,4.1999998
NEW JERSEY,2011,8834773,34,NJ,12,,,,,,,,,,,,,1989076.035,22.5141725203353,1420875.953,16.0827669596038,,30,0.56170654,1.025064,,,1,0,0,-0.290064643871566,4.6999998
NEW YORK,2011,19501616,36,NY,13,,,,,,,,,,,,,4138263.576,21.2201059440407,2744284.717,14.0720887797196,,32,4.7010403,-2.1007705,,,1,0,0,-0.290064643871566,4.9000001
NORTH CAROLINA,2011,9651103,37,NC,47,,,,,,,,,,,,,2035459.257,21.0904313942147,1214581.902,12.5849024924923,,33,-0.5238561,0.032006141,,,1,0,0,-0.290064643871566,27.9
OREGON,2011,3868229,41,OR,72,,,,,,,,,,,,,773723.839,20.002017434852,514746.281,13.307027091726,,37,-0.19066732,0.20036195,,,2,0,0,-0.290064643871566,15.5
VERMONT,2011,626592,50,VT,6,,,,,,,,,,,,,147992.836,23.618692227159,100523.34,16.0428700015321,,45,-0.89045537,-0.52733576,,,1,0,0,-0.290064643871566,4.3000002
WASHINGTON,2011,6823267,53,WA,73,,,,,,,,,,,,,1287434.538,18.8683007421518,985158.982,14.4382299857238,,47,0.79684031,-0.007483496,,,2,3,3,1.59830575125976,16.200001
ALABAMA,2012,4822023,1,AL,41,,,,,,,,,,,,,1145478.376,23.7551412757675,506423.504,10.5023037841172,,1,-0.94827598,0.14458013,,,1,0,0,-0.290064643871566,42.799999
ALASKA,2012,731449,2,AK,81,,,,,,,,,,,,,162399.86,22.2024857508863,83823.024,11.4598589922196,,2,1.426373,0.8907901,,,2,0,0,-0.290064643871566,18.700001
ARIZONA,2012,6553255,4,AZ,61,,,,,,,,,,,,,1237420.964,18.8825395013623,781964.228,11.9324553675998,,3,-0.11437357,-0.22817259,,,2,2,2,0.968848952882653,18.1
CALIFORNIA,2012,38041430,6,CA,71,,,,,,,,,,,,,6251002.404,16.4320910228664,5214825.924,13.7082804826212,,5,6.3180823,2.8506291,,,2,10,10,6.00450333989953,11.5
DELAWARE,2012,917092,10,DE,11,,,,,,,,,,,,,223305.02,24.3492495845564,120389.172,13.127273163434,,8,0.36507842,-0.61173135,,,1,0,0,-0.290064643871566,7.6999998
FLORIDA,2012,19317568,12,FL,43,,,,,,,,,,,,,4578848.094,23.7030256293132,2475737.527,12.8159897094707,,9,0.69806975,1.5988765,,,2,0,0,-0.290064643871566,16.9
GEORGIA,2012,9919945,13,GA,44,,,,,,,,,,,,,2123495.954,21.4063278979873,1213349.084,12.2314093878545,,10,-0.8900069,0.078290775,,,1,0,0,-0.290064643871566,30.299999
HAWAII,2012,1392313,15,HI,82,,,,,,,,,,,,,323670.168,23.2469400199524,198579.213,14.262541037827,,11,0.41133344,0.15047747,,,1,0,0,-0.290064643871566,14.7
