state,state_no,state_name,state_fips,state_icpsr,year,female_pop,male_pop,black_pop,pct_hispanic,pct_white,population_total,white_pop,hispanic_pop,pct_female,pct_male,pct_black
NH,29,NEW HAMPSHIRE,33,4,1993,,,7261,,,1125000,,,,,
NH,29,NEW HAMPSHIRE,33,4,1994,579233,557587,7865,,,1137000,,,0.509439753737907,0.490401934916447,
NH,29,NEW HAMPSHIRE,33,4,1995,584232,564021,8155,,,1148000,,,0.508912891986063,0.491307491289199,
NH,29,NEW HAMPSHIRE,33,4,1996,590066,572415,8825,,,1162000,,,0.507802065404475,0.492611876075732,
NH,29,NEW HAMPSHIRE,33,4,1997,594868,577841,9246,,,1173000,,,0.507133844842285,0.492618073316283,
NH,29,NEW HAMPSHIRE,33,4,1998,602079,582969,9635,,,1185000,,,0.508083544303798,0.491956962025316,
NH,29,NEW HAMPSHIRE,33,4,1999,610193,590941,10565,,,1201134,,,0.508014093348452,0.491985906651548,
NH,29,NEW HAMPSHIRE,33,4,2000,628099,607687,11654,,,1235786,,,0.508258711459751,0.491741288540249,
NH,29,NEW HAMPSHIRE,33,4,2001,,,12927,,,1259359,,,,,
NH,29,NEW HAMPSHIRE,33,4,2002,647435,627621,13940,,,1274405,,,0.508029237173426,0.492481589447625,
NH,29,NEW HAMPSHIRE,33,4,2003,653211,634476,15073,,,1288705,,,0.506873954861663,0.492336104849442,
NH,29,NEW HAMPSHIRE,33,4,2004,658560,640940,16065,,,1299169,,,0.50690864698896,0.49334613125775,
NH,29,NEW HAMPSHIRE,33,4,2005,664229,645711,17143,,,1306819,,,0.508279264381678,0.494108977601336,
NH,29,NEW HAMPSHIRE,33,4,2006,666327,648568,18314,,,1314895,,,0.506753010696672,0.493246989303328,
NH,29,NEW HAMPSHIRE,33,4,2007,666529,649299,19174,,,1315828,,,0.506547208297741,0.493452791702259,
NH,29,NEW HAMPSHIRE,33,4,2008,666722,649087,20038,,,1315809,,,0.506701200554184,0.493298799445816,
NH,29,NEW HAMPSHIRE,33,4,2009,671627,652948,20839,,,1324575,,,0.507050940867826,0.492949059132175,
NH,29,NEW HAMPSHIRE,33,4,2010,667076,649394,,,,1316807,,,0.506586006909137,0.493158071000534,
NH,29,NEW HAMPSHIRE,33,4,2011,,,,,,1317807,,,,,
NH,29,NEW HAMPSHIRE,33,4,2012,,,,,,1320718,,,,,
NH,29,NEW HAMPSHIRE,33,4,2013,,,,0.00032,0.00914,1320718,12071.36252,422.62976,,,
NH,29,NEW HAMPSHIRE,33,4,2014,,,,0.00032,0.00912,1320718,12044.94816,422.62976,,,
NH,29,NEW HAMPSHIRE,33,4,2015,,,,0.00033,0.00909,,,,,,
NH,29,NEW HAMPSHIRE,33,4,2016,,,,0.00035,0.00907,,,,,,
NH,29,NEW HAMPSHIRE,33,4,2017,,,,0.00038,0.00903,,,,,,
NH,29,NEW HAMPSHIRE,33,4,2018,,,,,,,,,,,
NH,29,NEW HAMPSHIRE,33,4,2019,,,,,,,,,,,
NH,29,NEW HAMPSHIRE,33,4,2020,,,,,,,,,,,
NJ,30,NEW JERSEY,34,12,1987,,,1029375,,,7672000,,,,,
NJ,30,NEW JERSEY,34,12,1988,,,1045381,,,7720000,,,,,
NJ,30,NEW JERSEY,34,12,1989,,,1058318,,,7736000,,,,,
NJ,30,NEW JERSEY,34,12,1990,,,1080360,,,7730188,,,,,
NJ,30,NEW JERSEY,34,12,1991,,,1098903,,,7760000,,,,,
NJ,30,NEW JERSEY,34,12,1992,,,1120104,,,7789000,,,,,
NJ,30,NEW JERSEY,34,12,1993,,,1137820,,,7879000,,,,,
NJ,30,NEW JERSEY,34,12,1994,4100000,3800000,1155050,,,7904000,,,0.518724696356275,0.480769230769231,
NJ,30,NEW JERSEY,34,12,1995,4100000,3800000,1170159,,,7945000,,,0.516047828823159,0.478288231592196,
NJ,30,NEW JERSEY,34,12,1996,4100000,3900000,1184891,,,7988000,,,0.513269904857286,0.488232348522784,
NJ,30,NEW JERSEY,34,12,1997,4100000,3900000,1200550,,,8053000,,,0.509127033403701,0.484291568359618,
NJ,30,NEW JERSEY,34,12,1998,4200000,3900000,1217158,,,8115000,,,0.517560073937153,0.480591497227357,
NJ,30,NEW JERSEY,34,12,1999,4200000,3900000,1231242,,,8143412,,,0.515754330003198,0.478914735002969,
NJ,30,NEW JERSEY,34,12,2000,4300000,4100000,1244446,,,8414350,,,0.511031749332985,0.487262830759358,
NJ,30,NEW JERSEY,34,12,2001,,,1255376,,,8511116,,,,,
NJ,30,NEW JERSEY,34,12,2002,4400000,4200000,1264542,,,8575252,,,0.513104454539645,0.489781524787843,
NJ,30,NEW JERSEY,34,12,2003,4400000,4200000,1272297,,,8642412,,,0.509117130726931,0.485975442966616,
NJ,30,NEW JERSEY,34,12,2004,4500000,4200000,1277966,,,8685166,,,0.518124811891909,0.483583157765781,
NJ,30,NEW JERSEY,34,12,2005,4500000,4200000,1280611,,,8703150,,,0.517054170041881,0.482583892039089,
NJ,30,NEW JERSEY,34,12,2006,4500000,4300000,1282481,,,8724560,,,0.515785323271317,0.492861531125925,
NJ,30,NEW JERSEY,34,12,2007,4400000,4200000,1285688,,,8685920,,,0.506566949730138,0.483541179287859,
NJ,30,NEW JERSEY,34,12,2008,4400000,4300000,1291180,,,8682661,,,0.50675708748735,0.495239880953546,
NJ,30,NEW JERSEY,34,12,2009,4400000,4300000,1301310,,,8707739,,,0.505297643854507,0.493813606494177,
NJ,30,NEW JERSEY,34,12,2010,4500000,4300000,,,,8799593,,,0.511387288025708,0.488658964113454,
NJ,30,NEW JERSEY,34,12,2011,,,,,,8834773,,,,,
NJ,30,NEW JERSEY,34,12,2012,,,,,,8864590,,,,,
NJ,30,NEW JERSEY,34,12,2013,,,,0.00189,0.00573,8864590,50794.1007,16754.0751,,,
NJ,30,NEW JERSEY,34,12,2014,,,,0.00193,0.00566,8864590,50173.5794,17108.6587,,,
NJ,30,NEW JERSEY,34,12,2015,,,,0.00197,0.0056,,,,,,
NJ,30,NEW JERSEY,34,12,2016,,,,0.002,0.00555,,,,,,
NJ,30,NEW JERSEY,34,12,2017,,,,0.00204,0.00548,,,,,,
NJ,30,NEW JERSEY,34,12,2018,,,,,,,,,,,
NJ,30,NEW JERSEY,34,12,2019,,,,,,,,,,,
NJ,30,NEW JERSEY,34,12,2020,,,,,,,,,,,
NM,31,NEW MEXICO,35,66,1987,,,30100,,,1500000,,,,,
NM,31,NEW MEXICO,35,66,1988,,,30634,,,1510000,,,,,
NM,31,NEW MEXICO,35,66,1989,,,31274,,,1528000,,,,,
NM,31,NEW MEXICO,35,66,1990,,,31537,,,1515069,,,,,
NM,31,NEW MEXICO,35,66,1991,,,33416,,,1548000,,,,,
NM,31,NEW MEXICO,35,66,1992,,,35471,,,1581000,,,,,
NM,31,NEW MEXICO,35,66,1993,,,36971,,,1616000,,,,,
NM,31,NEW MEXICO,35,66,1994,839006,814515,38246,,,1654000,,,0.50725876662636,0.492451632406288,
NM,31,NEW MEXICO,35,66,1995,855219,830182,39394,,,1685000,,,0.507548367952522,0.492689614243323,
NM,31,NEW MEXICO,35,66,1996,867786,845621,40623,,,1713000,,,0.506588441330998,0.493649153531816,
NM,31,NEW MEXICO,35,66,1997,876831,852920,41632,,,1730000,,,0.506838728323699,0.493017341040462,
NM,31,NEW MEXICO,35,66,1998,882382,854549,41649,,,1737000,,,0.507991940126655,0.49196833621186,
NM,31,NEW MEXICO,35,66,1999,883796,856048,42091,,,1739844,,,0.507974278153674,0.492025721846327,
NM,31,NEW MEXICO,35,66,2000,924729,894317,42954,,,1819046,,,0.508359326811966,0.491640673188034,
NM,31,NEW MEXICO,35,66,2001,,,45618,,,1830935,,,,,
NM,31,NEW MEXICO,35,66,2002,942900,912159,48637,,,1852044,,,0.509113174417023,0.492514756668848,
NM,31,NEW MEXICO,35,66,2003,952159,922455,51511,,,1878562,,,0.506855243532021,0.491043148961812,
NM,31,NEW MEXICO,35,66,2004,967222,936067,54708,,,1903006,,,0.508260089563564,0.491888622526676,
NM,31,NEW MEXICO,35,66,2005,979980,948404,57512,,,1925985,,,0.508820162150796,0.492425434258315,
NM,31,NEW MEXICO,35,66,2006,989791,964808,60695,,,1954599,,,0.506390824921122,0.493609175078878,
NM,31,NEW MEXICO,35,66,2007,998142,971773,63738,,,1969915,,,0.506692928375082,0.493307071624918,
NM,31,NEW MEXICO,35,66,2008,1e+06,978326,66523,,,1984356,,,0.503941833017866,0.493019397729037,
NM,31,NEW MEXICO,35,66,2009,1e+06,994635,70292,,,2009671,,,0.497593884770194,0.494924293578402,
NM,31,NEW MEXICO,35,66,2010,1e+06,1e+06,,,,2065913,,,0.484047488931044,0.484047488931044,
NM,31,NEW MEXICO,35,66,2011,,,,,,2078674,,,,,
NM,31,NEW MEXICO,35,66,2012,,,,,,2085538,,,,,
NM,31,NEW MEXICO,35,66,2013,,,,0.00473,0.00393,2085538,8196.16434,9864.59474,,,
NM,31,NEW MEXICO,35,66,2014,,,,0.00477,0.00387,2085538,8071.03206,9948.01626,,,
NM,31,NEW MEXICO,35,66,2015,,,,0.0048,0.00383,,,,,,
NM,31,NEW MEXICO,35,66,2016,,,,0.00485,0.00378,,,,,,
NM,31,NEW MEXICO,35,66,2017,,,,0.00488,0.00374,,,,,,
NM,31,NEW MEXICO,35,66,2018,,,,,,,,,,,
NM,31,NEW MEXICO,35,66,2019,,,,,,,,,,,
NM,31,NEW MEXICO,35,66,2020,,,,,,,,,,,
NV,28,NEVADA,32,65,1987,,,66071,,,1007000,,,,,
NV,28,NEVADA,32,65,1988,,,69915,,,1060000,,,,,
NV,28,NEVADA,32,65,1989,,,74552,,,1111000,,,,,
NV,28,NEVADA,32,65,1990,,,81467,,,1201833,,,,,
NV,28,NEVADA,32,65,1991,,,87998,,,1284000,,,,,
NV,28,NEVADA,32,65,1992,,,93558,,,1327000,,,,,
NV,28,NEVADA,32,65,1993,,,98320,,,1389000,,,,,
NV,28,NEVADA,32,65,1994,715421,741607,106532,,,1457000,,,0.491023335621139,0.508995881949211,
NV,28,NEVADA,32,65,1995,750647,779461,113443,,,1530000,,,0.490618954248366,0.509451633986928,
NV,28,NEVADA,32,65,1996,785741,817422,119873,,,1603000,,,0.49016905801622,0.509932626325639,
NV,28,NEVADA,32,65,1997,821726,855083,128057,,,1677000,,,0.489997614788312,0.509888491353608,
NV,28,NEVADA,32,65,1998,857784,889114,136640,,,1747000,,,0.491004006868918,0.508937607326846,
NV,28,NEVADA,32,65,1999,888183,921070,143853,,,1809253,,,0.490911442457191,0.509088557542809,
NV,28,NEVADA,32,65,2000,980206,1e+06,151217,,,1998257,,,0.490530497328422,0.500436130087371,
NV,28,NEVADA,32,65,2001,,,160580,,,2097722,,,,,
NV,28,NEVADA,32,65,2002,1100000,1100000,169436,,,2167455,,,0.507507652984722,0.507507652984722,
NV,28,NEVADA,32,65,2003,1100000,1100000,177642,,,2242207,,,0.490588067917012,0.490588067917012,
NV,28,NEVADA,32,65,2004,1100000,1200000,189061,,,2332898,,,0.471516542943584,0.514381683211182,
NV,28,NEVADA,32,65,2005,1200000,1200000,200411,,,2412301,,,0.497450359635883,0.497450359635883,
NV,28,NEVADA,32,65,2006,1200000,1300000,212849,,,2495529,,,0.480859969970295,0.520931634134486,
NV,28,NEVADA,32,65,2007,1300000,1300000,223227,,,2565382,,,0.506747143310431,0.506747143310431,
NV,28,NEVADA,32,65,2008,1300000,1300000,230672,,,2600167,,,0.499967886678048,0.499967886678048,
NV,28,NEVADA,32,65,2009,1300000,1300000,235627,,,2643085,,,0.491849486490219,0.491849486490219,
NV,28,NEVADA,32,65,2010,1300000,1400000,,,,2704283,,,0.480718918840965,0.517697297213346,
NV,28,NEVADA,32,65,2011,,,,,,2720028,,,,,
NV,28,NEVADA,32,65,2012,,,,,,2758931,,,,,
NV,28,NEVADA,32,65,2013,,,,0.00275,0.00521,2758931,14374.03051,7587.06025,,,
NV,28,NEVADA,32,65,2014,,,,0.00278,0.00513,2758931,14153.31603,7669.82818,,,
NV,28,NEVADA,32,65,2015,,,,0.00281,0.00505,,,,,,
NV,28,NEVADA,32,65,2016,,,,0.00285,0.00498,,,,,,
NV,28,NEVADA,32,65,2017,,,,0.00288,0.00488,,,,,,
NV,28,NEVADA,32,65,2018,,,,,,,,,,,
NV,28,NEVADA,32,65,2019,,,,,,,,,,,
NV,28,NEVADA,32,65,2020,,,,,,,,,,,
NY,32,NEW YORK,36,13,1987,,,2909894,,,17825000,,,,,
NY,32,NEW YORK,36,13,1988,,,2973589,,,17898000,,,,,
NY,32,NEW YORK,36,13,1989,,,3028788,,,17950000,,,,,
NY,32,NEW YORK,36,13,1990,,,3075556,,,17990455,,,,,
NY,32,NEW YORK,36,13,1991,,,3115741,,,18058000,,,,,
NY,32,NEW YORK,36,13,1992,,,3159095,,,18119000,,,,,
NY,32,NEW YORK,36,13,1993,,,3206315,,,18197000,,,,,
NY,32,NEW YORK,36,13,1994,9400000,8700000,3248162,,,18169000,,,0.517364742143211,0.478837580494248,
NY,32,NEW YORK,36,13,1995,9400000,8700000,3284189,,,18136000,,,0.518306131451257,0.479708866343185,
NY,32,NEW YORK,36,13,1996,9400000,8800000,3314224,,,18185000,,,0.516909540830355,0.483915314819907,
NY,32,NEW YORK,36,13,1997,9400000,8700000,3345110,,,18137000,,,0.518277554171032,0.479682417158295,
NY,32,NEW YORK,36,13,1998,9400000,8700000,3378440,,,18175000,,,0.517193947730399,0.478679504814305,
NY,32,NEW YORK,36,13,1999,9400000,8800000,3410768,,,18196601,,,0.51657999205456,0.483606801072354,
NY,32,NEW YORK,36,13,2000,9800000,9100000,3440737,,,18976457,,,0.516429384052039,0.479541570905465,
NY,32,NEW YORK,36,13,2001,,,3449103,,,19084350,,,,,
NY,32,NEW YORK,36,13,2002,9900000,9300000,3453253,,,19134293,,,0.517395651880109,0.486038339644951,
NY,32,NEW YORK,36,13,2003,9900000,9300000,3453439,,,19212425,,,0.51529153659676,0.484061746499986,
NY,32,NEW YORK,36,13,2004,9900000,9300000,3451392,,,19280727,,,0.513466115670846,0.48234695714534,
NY,32,NEW YORK,36,13,2005,9900000,9300000,3448260,,,19315721,,,0.512535876864239,0.481473096448225,
NY,32,NEW YORK,36,13,2006,1e+07,9400000,3446969,,,19306183,,,0.517968777152895,0.486890650523721,
NY,32,NEW YORK,36,13,2007,9900000,9400000,3447808,,,19297729,,,0.513013733377643,0.48710394886362,
NY,32,NEW YORK,36,13,2008,1e+07,9500000,3452227,,,19490297,,,0.513075814083285,0.48742202337912,
NY,32,NEW YORK,36,13,2009,1e+07,9500000,3471785,,,19541453,,,0.511732674126126,0.486146040419819,
NY,32,NEW YORK,36,13,2010,1e+07,9400000,,,,19395206,,,0.515591327052675,0.484655847429514,
NY,32,NEW YORK,36,13,2011,,,,,,19501616,,,,,
NY,32,NEW YORK,36,13,2012,,,,,,19570261,,,,,
NY,32,NEW YORK,36,13,2013,,,,0.00184,0.00569,19570261,111354.78509,36009.28024,,,
NY,32,NEW YORK,36,13,2014,,,,0.00186,0.00563,19570261,110180.56943,36400.68546,,,
NY,32,NEW YORK,36,13,2015,,,,0.00188,0.00558,,,,,,
NY,32,NEW YORK,36,13,2016,,,,0.0019,0.00555,,,,,,
NY,32,NEW YORK,36,13,2017,,,,0.00192,0.00551,,,,,,
NY,32,NEW YORK,36,13,2018,,,,,,,,,,,
NY,32,NEW YORK,36,13,2019,,,,,,,,,,,
NY,32,NEW YORK,36,13,2020,,,,,,,,,,,
OH,35,OHIO,39,24,1987,,,1122464,,,10784000,,,,,
OH,35,OHIO,39,24,1988,,,1135182,,,10872000,,,,,
OH,35,OHIO,39,24,1989,,,1148736,,,10907000,,,,,
OH,35,OHIO,39,24,1990,,,1163105,,,10847115,,,,,
OH,35,OHIO,39,24,1991,,,1187439,,,10939000,,,,,
OH,35,OHIO,39,24,1992,,,1214495,,,11016000,,,,,
OH,35,OHIO,39,24,1993,,,1239130,,,11091000,,,,,
OH,35,OHIO,39,24,1994,5700000,5400000,1260858,,,11102000,,,0.513421005224284,0.486398847054585,
OH,35,OHIO,39,24,1995,5800000,5400000,1279923,,,11151000,,,0.520132723522554,0.484261501210654,
OH,35,OHIO,39,24,1996,5800000,5400000,1299584,,,11173000,,,0.519108565291327,0.483307974581581,
OH,35,OHIO,39,24,1997,5800000,5400000,1317777,,,11186000,,,0.518505274450206,0.482746290005364,
OH,35,OHIO,39,24,1998,5800000,5400000,1333730,,,11209000,,,0.517441341778928,0.481755732001071,
OH,35,OHIO,39,24,1999,5800000,5400000,1347742,,,11256654,,,0.51525080188127,0.479716263820492,
OH,35,OHIO,39,24,2000,5800000,5500000,1363714,,,11353140,,,0.510871882140095,0.484447474443194,
OH,35,OHIO,39,24,2001,,,1377082,,,11389785,,,,,
OH,35,OHIO,39,24,2002,5900000,5600000,1388912,,,11408699,,,0.517149238488981,0.490853514498016,
OH,35,OHIO,39,24,2003,5900000,5600000,1399179,,,11437680,,,0.515838876415497,0.489609781004539,
OH,35,OHIO,39,24,2004,5900000,5600000,1408175,,,11450143,,,0.515277407452466,0.489076861310815,
OH,35,OHIO,39,24,2005,5900000,5600000,1417454,,,11470685,,,0.514354635316025,0.488201009791482,
OH,35,OHIO,39,24,2006,5900000,5600000,1428430,,,11478006,,,0.514026565241384,0.48788962124606,
OH,35,OHIO,39,24,2007,5900000,5600000,1440477,,,11466917,,,0.51452365095169,0.488361431411774,
OH,35,OHIO,39,24,2008,5900000,5600000,1448007,,,11485910,,,0.513672839156845,0.487553881233616,
OH,35,OHIO,39,24,2009,5900000,5600000,1454838,,,11542645,,,0.511148008103862,0.485157431420615,
OH,35,OHIO,39,24,2010,5900000,5600000,,,,11537968,,,0.511355205699999,0.485354093545761,
OH,35,OHIO,39,24,2011,,,,,,11541007,,,,,
OH,35,OHIO,39,24,2012,,,,,,11544225,,,,,
OH,35,OHIO,39,24,2013,,,,0.00033,0.00803,11544225,92700.12675,3809.59425,,,
OH,35,OHIO,39,24,2014,,,,0.00034,0.008,11544225,92353.8,3925.0365,,,
OH,35,OHIO,39,24,2015,,,,0.00035,0.00797,,,,,,
OH,35,OHIO,39,24,2016,,,,0.00036,0.00794,,,,,,
OH,35,OHIO,39,24,2017,,,,0.00037,0.00789,,,,,,
OH,35,OHIO,39,24,2018,,,,,,,,,,,
OH,35,OHIO,39,24,2019,,,,,,,,,,,
OH,35,OHIO,39,24,2020,,,,,,,,,,,
OK,36,OKLAHOMA,40,53,1987,,,232729,,,3272000,,,,,
OK,36,OKLAHOMA,40,53,1988,,,232648,,,3263000,,,,,
OK,36,OKLAHOMA,40,53,1989,,,233827,,,3224000,,,,,
OK,36,OKLAHOMA,40,53,1990,,,236142,,,3145585,,,,,
OK,36,OKLAHOMA,40,53,1991,,,240420,,,3175000,,,,,
OK,36,OKLAHOMA,40,53,1992,,,247526,,,3212000,,,,,
OK,36,OKLAHOMA,40,53,1993,,,250522,,,3231000,,,,,
OK,36,OKLAHOMA,40,53,1994,1700000,1600000,253912,,,3258000,,,0.521792510742787,0.49109883364027,
OK,36,OKLAHOMA,40,53,1995,1700000,1600000,256587,,,3278000,,,0.518608907870653,0.48810250152532,
OK,36,OKLAHOMA,40,53,1996,1700000,1600000,260826,,,3301000,,,0.514995455922448,0.484701605574068,
OK,36,OKLAHOMA,40,53,1997,1700000,1600000,265613,,,3317000,,,0.512511305396443,0.482363581549593,
OK,36,OKLAHOMA,40,53,1998,1700000,1600000,271627,,,3347000,,,0.507917538093815,0.478040035853003,
OK,36,OKLAHOMA,40,53,1999,1700000,1600000,277057,,,3358044,,,0.506247089079238,0.476467848545165,
OK,36,OKLAHOMA,40,53,2000,1800000,1700000,280683,,,3450654,,,0.521640245588228,0.492660231944437,
OK,36,OKLAHOMA,40,53,2001,,,283838,,,3469577,,,,,
OK,36,OKLAHOMA,40,53,2002,1800000,1700000,287186,,,3489700,,,0.515803650743617,0.487147892368972,
OK,36,OKLAHOMA,40,53,2003,1800000,1700000,288749,,,3506469,,,0.513336920988037,0.484818203155368,
OK,36,OKLAHOMA,40,53,2004,1800000,1700000,291242,,,3523546,,,0.510849014033022,0.48246851325341,
OK,36,OKLAHOMA,40,53,2005,1800000,1800000,294104,,,3543442,,,0.507980658354222,0.507980658354222,
OK,36,OKLAHOMA,40,53,2006,1800000,1800000,299868,,,3579212,,,0.50290399115783,0.50290399115783,
OK,36,OKLAHOMA,40,53,2007,1800000,1800000,306521,,,3617316,,,0.497606512674038,0.497606512674038,
OK,36,OKLAHOMA,40,53,2008,1800000,1800000,310937,,,3642361,,,0.494184953111457,0.494184953111457,
OK,36,OKLAHOMA,40,53,2009,1900000,1800000,318181,,,3687050,,,0.515317123445573,0.488195169580017,
OK,36,OKLAHOMA,40,53,2010,1900000,1900000,,,,3760184,,,0.505294421762339,0.505294421762339,
OK,36,OKLAHOMA,40,53,2011,,,,,,3784163,,,,,
OK,36,OKLAHOMA,40,53,2012,,,,,,3814820,,,,,
OK,36,OKLAHOMA,40,53,2013,,,,0.00096,0.00674,3814820,25711.8868,3662.2272,,,
OK,36,OKLAHOMA,40,53,2014,,,,0.00098,0.0067,3814820,25559.294,3738.5236,,,
OK,36,OKLAHOMA,40,53,2015,,,,0.00101,0.00664,,,,,,
OK,36,OKLAHOMA,40,53,2016,,,,0.00103,0.00662,,,,,,
OK,36,OKLAHOMA,40,53,2017,,,,0.00106,0.00656,,,,,,
OK,36,OKLAHOMA,40,53,2018,,,,,,,,,,,
OK,36,OKLAHOMA,40,53,2019,,,,,,,,,,,
OK,36,OKLAHOMA,40,53,2020,,,,,,,,,,,
OR,37,OREGON,41,72,1987,,,42665,,,2724000,,,,,
OR,37,OREGON,41,72,1988,,,44255,,,2741000,,,,,
OR,37,OREGON,41,72,1989,,,45640,,,2820000,,,,,
OR,37,OREGON,41,72,1990,,,47386,,,2842321,,,,,
OR,37,OREGON,41,72,1991,,,49761,,,2922000,,,,,
OR,37,OREGON,41,72,1992,,,51515,,,2977000,,,,,
OR,37,OREGON,41,72,1993,,,53484,,,3032000,,,,,
OR,37,OREGON,41,72,1994,1600000,1500000,55825,,,3086000,,,0.518470511989631,0.486066104990279,
OR,37,OREGON,41,72,1995,1600000,1500000,58341,,,3141000,,,0.509391913403375,0.477554918815664,
OR,37,OREGON,41,72,1996,1600000,1600000,60756,,,3204000,,,0.499375780274657,0.499375780274657,
OR,37,OREGON,41,72,1997,1600000,1600000,62188,,,3243000,,,0.493370336108541,0.493370336108541,
OR,37,OREGON,41,72,1998,1700000,1600000,64508,,,3282000,,,0.517976843388178,0.48750761730652,
OR,37,OREGON,41,72,1999,1700000,1600000,66369,,,3316154,,,0.512642054621106,0.482486639643394,
OR,37,OREGON,41,72,2000,1700000,1700000,69780,,,3421399,,,0.496872770466116,0.496872770466116,
OR,37,OREGON,41,72,2001,,,72487,,,3473441,,,,,
OR,37,OREGON,41,72,2002,1800000,1700000,75377,,,3520355,,,0.511312069379367,0.482905843302735,
OR,37,OREGON,41,72,2003,1800000,1800000,77254,,,3564330,,,0.505003745444445,0.505003745444445,
OR,37,OREGON,41,72,2004,1800000,1800000,78890,,,3591363,,,0.501202468255089,0.501202468255089,
OR,37,OREGON,41,72,2005,1800000,1800000,81453,,,3638871,,,0.494658920307975,0.494658920307975,
OR,37,OREGON,41,72,2006,1900000,1800000,84884,,,3700758,,,0.51340833418451,0.486386842911641,
OR,37,OREGON,41,72,2007,1900000,1900000,88186,,,3747455,,,0.507010757967741,0.507010757967741,
OR,37,OREGON,41,72,2008,1900000,1900000,91468,,,3790060,,,0.501311324886677,0.501311324886677,
OR,37,OREGON,41,72,2009,1900000,1900000,94842,,,3825657,,,0.496646719766043,0.496646719766043,
OR,37,OREGON,41,72,2010,1900000,1900000,,,,3838332,,,0.495006685195548,0.495006685195548,
OR,37,OREGON,41,72,2011,,,,,,3868229,,,,,
OR,37,OREGON,41,72,2012,,,,,,3899353,,,,,
OR,37,OREGON,41,72,2013,,,,0.00123,0.00773,3899353,30141.99869,4796.20419,,,
OR,37,OREGON,41,72,2014,,,,0.00125,0.00769,3899353,29986.02457,4874.19125,,,
OR,37,OREGON,41,72,2015,,,,0.00127,0.00765,,,,,,
OR,37,OREGON,41,72,2016,,,,0.00128,0.00762,,,,,,
OR,37,OREGON,41,72,2017,,,,0.00131,0.00756,,,,,,
OR,37,OREGON,41,72,2018,,,,,,,,,,,
OR,37,OREGON,41,72,2019,,,,,,,,,,,
OR,37,OREGON,41,72,2020,,,,,,,,,,,
PA,38,PENNSYLVANIA,42,14,1987,,,1087487,,,11936000,,,,,
PA,38,PENNSYLVANIA,42,14,1988,,,1096280,,,12027000,,,,,
PA,38,PENNSYLVANIA,42,14,1989,,,1102048,,,12040000,,,,,
PA,38,PENNSYLVANIA,42,14,1990,,,1110238,,,11881643,,,,,
PA,38,PENNSYLVANIA,42,14,1991,,,1131434,,,11961000,,,,,
PA,38,PENNSYLVANIA,42,14,1992,,,1156140,,,12009000,,,,,
PA,38,PENNSYLVANIA,42,14,1993,,,1179523,,,12048000,,,,,
PA,38,PENNSYLVANIA,42,14,1994,6300000,5800000,1198702,,,12052000,,,0.522734815798208,0.481247925655493,
PA,38,PENNSYLVANIA,42,14,1995,6300000,5800000,1215312,,,12072000,,,0.521868787276342,0.480450629555997,
PA,38,PENNSYLVANIA,42,14,1996,6300000,5800000,1230865,,,12056000,,,0.522561380225614,0.481088254810883,
PA,38,PENNSYLVANIA,42,14,1997,6200000,5800000,1245495,,,12020000,,,0.515806988352745,0.482529118136439,
PA,38,PENNSYLVANIA,42,14,1998,6200000,5800000,1262645,,,12001000,,,0.516623614698775,0.483293058911757,
PA,38,PENNSYLVANIA,42,14,1999,6200000,5800000,1279925,,,11994016,,,0.516924439653907,0.483574475805268,
PA,38,PENNSYLVANIA,42,14,2000,6400000,5900000,1295848,,,12281054,,,0.52112790970547,0.48041479175973,
PA,38,PENNSYLVANIA,42,14,2001,,,1305698,,,12303104,,,,,
PA,38,PENNSYLVANIA,42,14,2002,6400000,6e+06,1317912,,,12328827,,,0.519108589973726,0.486664303100368,
PA,38,PENNSYLVANIA,42,14,2003,6400000,6e+06,1330359,,,12370761,,,0.517348932697027,0.485014624403462,
PA,38,PENNSYLVANIA,42,14,2004,6400000,6e+06,1346667,,,12394471,,,0.516359270193944,0.484086815806822,
PA,38,PENNSYLVANIA,42,14,2005,6400000,6e+06,1361804,,,12405348,,,0.515906526765714,0.483662368842857,
PA,38,PENNSYLVANIA,42,14,2006,6400000,6e+06,1380452,,,12440621,,,0.51444377254158,0.482291036757731,
PA,38,PENNSYLVANIA,42,14,2007,6400000,6e+06,1398500,,,12432792,,,0.514767720717921,0.482594738173051,
PA,38,PENNSYLVANIA,42,14,2008,6400000,6100000,1412624,,,12448279,,,0.51412729422276,0.490027577306068,
PA,38,PENNSYLVANIA,42,14,2009,6500000,6100000,1423196,,,12604767,,,0.515677917727476,0.48394389202117,
PA,38,PENNSYLVANIA,42,14,2010,6500000,6200000,,,,12717722,,,0.511097820820427,0.487508690628715,
PA,38,PENNSYLVANIA,42,14,2011,,,,,,12743948,,,,,
PA,38,PENNSYLVANIA,42,14,2012,,,,,,12763536,,,,,
PA,38,PENNSYLVANIA,42,14,2013,,,,0.00063,0.00782,12763536,99810.85152,8041.02768,,,
PA,38,PENNSYLVANIA,42,14,2014,,,,0.00065,0.00777,12763536,99172.67472,8296.2984,,,
PA,38,PENNSYLVANIA,42,14,2015,,,,0.00068,0.00773,,,,,,
PA,38,PENNSYLVANIA,42,14,2016,,,,7e-04,0.00769,,,,,,
PA,38,PENNSYLVANIA,42,14,2017,,,,0.00073,0.00764,,,,,,
PA,38,PENNSYLVANIA,42,14,2018,,,,,,,,,,,
