state_name,year,population_total,ID,female_pop,male_pop,black_pop,pct_hispanic,pct_white,white_pop,hispanic_pop,pct_female,pct_male,pct_black,hs_educ,hs_pct,college_educ,college_pct,incomepcap,evangelical_pop,pollib_median,state_num,unified,party_control,state.x,state_no,std_bowen1,std_bowen2,popfemale,popmale,pop_black,pop_white,pctblack.y,init,initiatives,std_init_use
RHODE ISLAND,1989,998000,139,,,42334,,,,,,,,,,,,19389,2.5999999,-1.31393789353097,,0,"",RI,39,-0.79416317,-0.59841532,,,,,0.0377109982073307,1,0,-0.290064643871566
SOUTH CAROLINA,1989,3512000,140,,,1031959,,,,,,,,,,,,14931,44.400002,0.784811766009527,,0,"",SC,40,-0.072405621,-0.60166758,,,,,0.294483572244644,1,0,-0.290064643871566
SOUTH DAKOTA,1989,715000,141,,,3237,,,,,,,,,,,,14653,15.7,0.751461340583532,,1,"",SD,41,-1.4383887,0.11620963,,,,,0.0045175957493484,2,0,-0.290064643871566
TENNESSEE,1989,4940000,142,,,774173,,,,,,,,,,,,15718,46.599998,0.579400502133122,,1,"",TN,42,-0.64869916,0.2254159,,,,,0.157696396112442,1,0,-0.290064643871566
TEXAS,1989,16991000,143,,,2016013,,,,,,,,,,,,16165,32.599998,0.641326418109656,,0,"",TX,43,0.45727816,-0.23380719,,,,,0.117055468261242,1,0,-0.290064643871566
UTAH,1989,1707000,144,,,11862,,,,,,,,,,,,13941,74,0.772571717983075,,1,"",UT,44,-1.4502791,0.34449235,,,,,0.00669852923601866,2,0,-0.290064643871566
VERMONT,1989,567000,145,,,1922,,,,,,,,,,,,17195,2.5,-0.901082104195387,,1,"",VT,45,-0.78314626,-0.61308509,,,,,0.00336143630556762,1,0,-0.290064643871566
VIRGINIA,1989,6098000,146,,,1152465,,,,,,,,,,,,19614,25.299999,0.470036347576614,,1,"",VA,46,-0.42474034,0.43659803,,,,,0.188124775886536,1,0,-0.290064643871566
WASHINGTON,1989,4761000,147,,,146795,,,,,,,,,,,,18405,13,-0.593856630294528,,0,"",WA,47,0.81943029,0.10470875,,,,,0.0309321898967028,2,1,0.339392154505543
WEST VIRGINIA,1989,1857000,148,,,56867,,,,,,,,,,,,13398,13.1,-0.133662682149308,,1,"",WV,48,-0.95100921,-0.049235631,,,,,0.0317608900368214,1,0,-0.290064643871566
WISCONSIN,1989,4867000,149,,,240079,,,,,,,,,,,,17192,15,-0.940147453640324,,0,"",WI,49,1.3912991,-0.61118704,,,,,0.0486534684896469,1,0,-0.290064643871566
WYOMING,1989,475000,150,,,3712,,,,,,,,,,,,16382,22.6,0.604934927293597,,0,"",WY,50,-1.5727199,0.28774279,,,,,0.00779365235939622,2,0,-0.290064643871566
ALABAMA,1990,4040587,151,,,1024198,,,,,,,,,,,,15618,56.700001,1.85428049130711,,0,"",AL,1,-1.1837428,-0.024184249,,,1020705,2975797,0.248952433466911,1,0,-0.290064643871566
ALASKA,1990,550043,152,,,22665,,,,,,,,,,,,22594,16.799999,-0.545001538974271,,0,"",AK,2,1.075467,0.3540453,,,22451,415492,0.0405772738158703,2,3,1.59830575125976
ARIZONA,1990,3665228,153,,,115796,,,,,,,,,,,,16806,15.5,0.680192303127369,,0,"",AZ,3,0.48708919,-0.94967037,,,110524,2963186,0.0298713520169258,2,7,4.1161329447682
ARKANSAS,1990,2350725,154,,,375370,,,,,,,,,,,,14402,46.400002,1.54170811572789,,1,"",AR,4,-1.0594815,0.29788938,,,373912,1944744,0.155796661973,2,2,0.968848952882653
CALIFORNIA,1990,29760021,155,,,2322371,,,,,,,,,,,,21380,10.9,-1.5412552560358,,0,"",CA,5,5.9494314,2.978334,,,2208801,20524327,0.073626697063446,2,18,11.0401577269164
COLORADO,1990,3294394,156,,,136626,,,,,,,,,,,,19377,13.6,0.1376228612399,,0,"",CO,6,0.089784317,-0.49623236,,,133146,2905474,0.0403472743928432,2,5,2.85721934801398
CONNECTICUT,1990,3287116,157,,,283440,,,,,,,,,,,,26198,5.4000001,-0.92558368947285,,1,"",CT,7,0.17100979,-0.43617952,,,274269,2859353,0.0831118151545525,1,0,-0.290064643871566
DELAWARE,1990,666168,158,,,114248,,,,,,,,,,,,21209,11.5,-0.36491619582008,,0,"",DE,8,-0.33269632,0.24371247,,,112460,535094,0.167959287762642,1,0,-0.290064643871566
FLORIDA,1990,12937926,159,,,1794796,,,,,,,,,,,,19437,19.6,0.932285490031952,,0,"",FL,9,0.53908086,1.2879457,,,1759534,10749285,0.13534876704216,2,0,-0.290064643871566
GEORGIA,1990,6478216,160,,,1763068,,,,,,,,,,,,17563,41.5,1.26440259667877,,1,"",GA,10,-0.97908884,0.24291815,,,1746565,4600148,0.268702298402786,1,0,-0.290064643871566
HAWAII,1990,1108229,161,,,27844,,,,,,,,,,,,21818,9.8000002,-1.33618362270048,,1,"",HI,11,0.14876361,0.38311663,,,27195,369616,0.0247227270156145,1,0,-0.290064643871566
IDAHO,1990,1006749,162,,,3330,,,,,,,,,,,,15603,35.799999,0.614743589982176,,0,"",ID,12,-1.060876,-0.43936518,,,3370,950451,0.00337000004947186,2,0,-0.290064643871566
ILLINOIS,1990,11430602,163,,,1711998,,,,,,,,,,,,20835,14,-0.382840372211908,,0,"",IL,13,1.0671631,0.30394492,,,1694273,8952978,0.154024824500084,2,0,-0.290064643871566
INDIANA,1990,5544159,164,,,435339,,,,,,,,,,,,17454,19.4,0.12369901791599,,0,"",IN,14,-0.56748182,0.20262666,,,432092,5020700,0.0771592855453491,1,0,-0.290064643871566
IOWA,1990,2776755,165,,,48262,,,,,,,,,,,,17350,11.9,-0.745135882701961,,0,"",IA,15,-0.22895215,-0.29865536,,,48090,2683090,0.0171750001609325,1,0,-0.290064643871566
KANSAS,1990,2477574,166,,,144681,,,,,,,,,,,,18034,18.1,0.212196071626207,,1,"",KS,16,-0.8079589,-0.39692643,,,143076,2231986,0.0572304017841816,1,0,-0.290064643871566
KENTUCKY,1990,3685296,167,,,264471,,,,,,,,,,,,15360,39.799999,0.594938218735809,,1,"",KY,17,-1.0905766,0.32005727,,,262907,3391832,0.0710559487342835,1,0,-0.290064643871566
LOUISIANA,1990,4219973,168,,,1302816,,,,,,,,,,,,15171,31.700001,0.856409013113193,,1,"",LA,18,-0.19034007,-0.07169468,,,1299281,2839138,0.309352606534958,1,0,-0.290064643871566
MAINE,1990,1227928,169,,,5111,,,,,,,,,,,,17211,3.3,-0.663516874185558,,0,"",ME,19,-0.66932195,-0.35515261,,,5138,1208360,0.00428166659548879,2,1,0.339392154505543
MARYLAND,1990,4781468,170,,,1203347,,,,,,,,,,,,22681,13.4,-0.723824684173919,,1,"",MD,20,0.0781703,-0.010346791,,,1189899,3393964,0.247895628213882,1,0,-0.290064643871566
MASSACHUSETTS,1990,6016425,171,,,328341,,,,,,,,,,,,22797,3.3,-1.39557884293366,,1,"",MA,21,3.4503553,-3.0993967,,,300130,5405374,0.0500216670334339,2,4,2.22776254963687
MICHIGAN,1990,9295297,172,,,1302647,,,,,,,,,,,,18719,14.5,-0.809160838862032,,0,"",MI,22,4.4977765,-1.9659213,,,1291706,7756086,0.138893112540245,2,0,-0.290064643871566
MINNESOTA,1990,4375099,173,,,96863,,,,,,,,,,,,19710,12.1,-0.806857001054968,,1,"",MN,23,0.3868269,0.11480574,,,94944,4130395,0.0215781815350056,1,0,-0.290064643871566
MISSISSIPPI,1990,2573216,174,,,918137,,,,,,,,,,,,13117,55.200001,1.72132871352258,,1,"",MS,24,-0.42207909,-0.65323699,,,915057,1633461,0.351945012807846,1,0,-0.290064643871566
MISSOURI,1990,5117073,175,,,551614,,,,,,,,,,,,17582,29.5,0.303274980795796,,0,"",MO,25,0.3258341,-0.63019919,,,548208,4486228,0.107491761445999,2,1,0.339392154505543
MONTANA,1990,799065,176,,,2200,,,,,,,,,,,,15346,14.1,-0.243963880694736,,0,"",MT,26,-1.1807185,-0.13698277,,,2381,741111,0.00297549134120345,2,2,0.968848952882653
NEBRASKA,1990,1578385,177,,,57861,,,,,,,,,,,,17948,16.9,0.0751956763519336,,0,"",NE,27,-0.19911653,-0.16253695,,,57404,1480558,0.0358774997293949,2,2,0.968848952882653
NEVADA,1990,1201833,178,,,81467,,,,,,,,,,,,20042,14.4,0.607625520781967,,0,"",NV,28,-0.42905042,0.24657199,,,78771,1012695,0.0656424984335899,2,2,0.968848952882653
NEW HAMPSHIRE,1990,1109252,179,,,7350,,,,,,,,,,,,20236,2.5999999,0.0648552966114343,,1,"",NH,29,-1.7515938,0.26271883,,,7198,1087433,0.00654363632202148,1,0,-0.290064643871566
NEW JERSEY,1990,7730188,180,,,1080360,,,,,,,,,,,,24354,5.8000002,-1.52786625005383,,1,"",NJ,30,1.0928619,0.95016527,,,1036825,6130465,0.132926285266876,1,0,-0.290064643871566
NEW MEXICO,1990,1515069,181,,,31537,,,,,,,,,,,,14823,20.700001,0.0022645243088956,,0,"",NM,31,-1.4111826,0.32605916,,,30210,1146028,0.0201399996876717,1,0,-0.290064643871566
NEW YORK,1990,17990455,182,,,3075556,,,,,,,,,,,,23710,6.5,-1.4840502255534,,0,"",NY,32,4.2334013,0.57047009,,,2859055,13385255,0.158836394548416,1,0,-0.290064643871566
NORTH CAROLINA,1990,6628637,183,,,1471373,,,,,,,,,,,,17194,40,0.985472847380462,,0,"",NC,33,-0.23485844,-0.60344291,,,1456323,5008491,0.217361643910408,1,0,-0.290064643871566
NORTH DAKOTA,1990,638800,184,,,3366,,,,,,,,,,,,15866,12.2,0.789528459288381,,0,"",ND,34,-1.4280978,0.11937662,,,3524,604142,0.00552623951807618,2,5,2.85721934801398
OHIO,1990,10847115,185,,,1163105,,,,,,,,,,,,18638,13.8,-0.139642904808125,,0,"",OH,35,1.5524987,-0.72480279,,,1154826,9521756,0.104984179139137,2,1,0.339392154505543
OKLAHOMA,1990,3145585,186,,,236142,,,,,,,,,,,,16077,47.200001,0.359871426289407,,0,"",OK,36,0.63574409,-0.63812822,,,233801,2583512,0.0754196792840958,2,2,0.968848952882653
OREGON,1990,2842321,187,,,47386,,,,,,,,,,,,17895,14.9,-0.936318181778759,,1,"",OR,37,0.015984984,0.24508077,,,46178,2636787,0.015923447906971,2,8,4.74558974314531
PENNSYLVANIA,1990,11881643,188,,,1110238,,,,,,,,,,,,19433,7.5,-0.389033788845525,,0,"",PA,38,2.0356638,1.0280337,,,1089795,10520201,0.0908162519335747,1,0,-0.290064643871566
RHODE ISLAND,1990,1003464,189,,,43674,,,,,,,,,,,,19821,2.5999999,-1.42987080489797,,0,"",RI,39,-0.79416317,-0.59841532,,,38861,917375,0.0388609990477562,1,0,-0.290064643871566
SOUTH CAROLINA,1990,3486703,190,,,1046915,,,,,,,,,,,,15844,44.400002,0.78780966930892,,0,"",SC,40,-0.072405621,-0.60166758,,,1039884,2406974,0.297109723091126,1,0,-0.290064643871566
SOUTH DAKOTA,1990,696004,191,,,3090,,,,,,,,,,,,16075,15.7,0.681197704025412,,1,"",SD,41,-1.4383887,0.11620963,,,3258,637515,0.00467364117503166,2,2,0.968848952882653
TENNESSEE,1990,4877185,192,,,782830,,,,,,,,,,,,16574,46.599998,0.596971529045863,,1,"",TN,42,-0.64869916,0.2254159,,,778035,4048068,0.15878264605999,1,0,-0.290064643871566
TEXAS,1990,16986510,193,,,2055356,,,,,,,,,,,,17260,32.599998,0.725916344831877,,0,"",TX,43,0.45727816,-0.23380719,,,2021632,12774762,0.118919529020786,1,0,-0.290064643871566
UTAH,1990,1722850,194,,,12085,,,,,,,,,,,,14847,74,0.812277464250764,,1,"",UT,44,-1.4502791,0.34449235,,,11576,1615845,0.0068094115704298,2,1,0.339392154505543
VERMONT,1990,562758,195,,,1890,,,,,,,,,,,,17643,2.5,-0.892471454451111,,1,"",VT,45,-0.78314626,-0.61308509,,,1951,555088,0.00345433223992586,1,0,-0.290064643871566
VIRGINIA,1990,6187358,196,,,1174876,,,,,,,,,,,,20312,25.299999,0.454629875639407,,1,"",VA,46,-0.42474034,0.43659803,,,1162994,4791739,0.187579676508904,1,0,-0.290064643871566
WASHINGTON,1990,4866692,197,,,154374,,,,,,,,,,,,19637,13,-0.627735331933473,,0,"",WA,47,0.81943029,0.10470875,,,149801,4308937,0.0305716320872307,2,1,0.339392154505543
WEST VIRGINIA,1990,1793477,198,,,56068,,,,,,,,,,,,14436,13.1,-0.0758109508449826,,1,"",WV,48,-0.95100921,-0.049235631,,,56295,1725523,0.031275000423193,1,0,-0.290064643871566
WISCONSIN,1990,4891769,199,,,248027,,,,,,,,,,,,17986,15,-0.928116053101006,,0,"",WI,49,1.3912991,-0.61118704,,,244539,4512523,0.0499059185385704,1,0,-0.290064643871566
WYOMING,1990,453588,200,,,3586,,,,,,,,,,,,17910,22.6,0.559723660982194,,0,"",WY,50,-1.5727199,0.28774279,,,3606,427061,0.00794815830886364,2,0,-0.290064643871566
ALABAMA,1991,4089000,201,,,1040280,,,,,,,,,,,,16337,56.700001,1.75911291152144,,0,"",AL,1,-1.0462546,-0.14790739,,,,,0.252250611782074,1,0,-0.290064643871566
ALASKA,1991,570000,202,,,23030,,,,,,,,,,,,23092,16.799999,-0.66870105313276,,0,"",AK,2,1.2316277,-0.061834201,,,,,0.0392579361796379,2,0,-0.290064643871566
ARIZONA,1991,3750000,203,,,121994,,,,,,,,,,,,17253,15.5,0.662837392627145,,0,"",AZ,3,1.6925718,-2.444277,,,,,0.0303576048463583,2,0,-0.290064643871566
ARKANSAS,1991,2372000,204,,,380194,,,,,,,,,,,,15103,46.400002,1.43923257265744,,1,"",AR,4,-1.223858,0.48443428,,,,,0.157673254609108,2,0,-0.290064643871566
CALIFORNIA,1991,30380000,205,,,2361537,,,,,,,,,,,,21734,10.9,-1.51683463944048,,0,"",CA,5,6.4945273,1.6471671,,,,,0.073810301721096,2,0,-0.290064643871566
COLORADO,1991,3377000,206,,,142090,,,,,,,,,,,,20123,13.6,0.153074807387827,,0,"",CO,6,0.23109138,-0.73337853,,,,,0.0400993227958679,2,0,-0.290064643871566
CONNECTICUT,1991,3291000,207,,,291762,,,,,,,,,,,,26430,5.4000001,-1.12992713645957,,0,"",CT,7,0.89955521,-1.5154015,,,,,0.0841898173093796,1,0,-0.290064643871566
DELAWARE,1991,680000,208,,,118601,,,,,,,,,,,,22073,11.5,-0.227113819740654,,0,"",DE,8,-0.28947312,0.13676897,,,,,0.170229837298393,1,0,-0.290064643871566
FLORIDA,1991,13277000,209,,,1863284,,,,,,,,,,,,19776,19.6,0.930768850648785,,1,"",FL,9,1.1084622,1.2933015,,,,,0.139779314398766,2,0,-0.290064643871566
GEORGIA,1991,6623000,210,,,1815668,,,,,,,,,,,,18110,41.5,1.27863195980951,,1,"",GA,10,-0.94442761,0.1288451,,,,,0.269681036472321,1,0,-0.290064643871566
HAWAII,1991,1135000,211,,,29892,,,,,,,,,,,,22763,9.8000002,-1.48420359271879,,1,"",HI,11,0.39329129,0.36867276,,,,,0.0242507271468639,1,0,-0.290064643871566
IDAHO,1991,1039000,212,,,3739,,,,,,,,,,,,16015,35.799999,0.637588819127828,,0,"",ID,12,-0.95601594,-0.25895667,,,,,0.00357860000804067,2,0,-0.290064643871566
ILLINOIS,1991,11543000,213,,,1739538,,,,,,,,,,,,21148,14,-0.324979096019427,,0,"",IL,13,1.7442055,-0.66950184,,,,,0.142711088061333,2,0,-0.290064643871566
INDIANA,1991,5610000,214,,,444543,,,,,,,,,,,,17865,19.4,0.0546196848941538,,0,"",IN,14,-0.69642729,0.18324257,,,,,0.0785511061549187,1,0,-0.290064643871566
IOWA,1991,2795000,215,,,50139,,,,,,,,,,,,17700,11.9,-0.682044997021433,,0,"",IA,15,-0.074185893,-0.46651325,,,,,0.0176665354520082,1,0,-0.290064643871566
KANSAS,1991,2495000,216,,,146550,,,,,,,,,,,,18605,18.1,0.323365543654672,,0,"",KS,16,-0.82907826,-0.38275361,,,,,0.0576752796769142,1,0,-0.290064643871566
KENTUCKY,1991,3713000,217,,,267149,,,,,,,,,,,,16142,39.799999,0.499302516161308,,1,"",KY,17,-1.2449542,0.5862366,,,,,0.0719501823186874,1,0,-0.290064643871566
LOUISIANA,1991,4252000,218,,,1321819,,,,,,,,,,,,15931,31.700001,0.884118350647559,,0,"",LA,18,-0.24075234,0.15463772,,,,,0.30570861697197,1,0,-0.290064643871566
MAINE,1991,1235000,219,,,5246,,,,,,,,,,,,17457,3.3,-0.700493541767169,,0,"",ME,19,-0.80309296,-0.19870415,,,,,0.00441683363169432,2,1,0.339392154505543
MARYLAND,1991,4860000,220,,,1238558,,,,,,,,,,,,23282,13.4,-0.726655540435917,,1,"",MD,20,0.20571953,-0.24027784,,,,,0.248704135417938,1,0,-0.290064643871566
MASSACHUSETTS,1991,5996000,221,,,337565,,,,,,,,,,,,23314,3.3,-1.37709208301326,,0,"",MA,21,2.2390356,-2.2534561,,,,,0.0507437326014042,2,0,-0.290064643871566
MICHIGAN,1991,9368000,222,,,1325382,,,,,,,,,,,,19129,14.5,-0.656954400180549,,0,"",MI,22,3.3123395,-0.70814669,,,,,0.138703197240829,2,0,-0.290064643871566
MINNESOTA,1991,4432000,223,,,102578,,,,,,,,,,,,20129,12.1,-0.759772462531419,,0,"",MN,23,0.11697561,0.47826579,,,,,0.0233233422040939,1,0,-0.290064643871566
MISSISSIPPI,1991,2592000,224,,,931092,,,,,,,,,,,,13749,55.200001,1.68885164665629,,1,"",MS,24,-0.57740527,-0.47058693,,,,,0.356512367725372,1,0,-0.290064643871566
MISSOURI,1991,5158000,225,,,560523,,,,,,,,,,,,18320,29.5,0.39261104572335,,0,"",MO,25,0.2880609,-0.66468531,,,,,0.106985829770565,2,0,-0.290064643871566
MONTANA,1991,808000,226,,,2269,,,,,,,,,,,,16250,14.1,-0.2703306263288,,0,"",MT,26,-1.22394,-0.093022235,,,,,0.00297907833009958,2,0,-0.290064643871566
NEBRASKA,1991,1593000,227,,,58992,,,,,,,,,,,,18523,16.9,-0.0334107472130916,,0,"",NE,27,0.07010375,-0.31627265,,,,,0.0365735627710819,2,0,-0.290064643871566
NEVADA,1991,1284000,228,,,87998,,,,,,,,,,,,20777,14.4,0.598078808395366,,1,"",NV,28,-0.66114408,0.18463571,,,,,0.0649550780653954,2,0,-0.290064643871566
NEW HAMPSHIRE,1991,1105000,229,,,6745,,,,,,,,,,,,21056,2.5999999,-0.000644257602094877,,1,"",NH,29,-1.7073838,0.19926618,,,,,0.00671063642948866,1,0,-0.290064643871566
NEW JERSEY,1991,7760000,230,,,1098903,,,,,,,,,,,,24754,5.8000002,-1.64384986342777,,1,"",NJ,30,1.3328822,0.38995856,,,,,0.134272381663322,1,0,-0.290064643871566
NEW MEXICO,1991,1548000,231,,,33416,,,,,,,,,,,,15577,20.700001,-0.0160243185464274,,1,"",NM,31,-1.3401679,0.31148887,,,,,0.019139563664794,1,0,-0.290064643871566
NEW YORK,1991,18058000,232,,,3115741,,,,,,,,,,,,23685,6.5,-1.46323985500442,,0,"",NY,32,4.4641657,0.43056002,,,,,0.159699335694313,1,0,-0.290064643871566
NORTH CAROLINA,1991,6737000,233,,,1504167,,,,,,,,,,,,17691,40,1.0481807487312,,0,"",NC,33,-0.33545917,-0.30052,,,,,0.218300729990006,1,0,-0.290064643871566
NORTH DAKOTA,1991,635000,234,,,3429,,,,,,,,,,,,16167,12.2,0.834214181559518,,0,"",ND,34,-1.5030991,0.11777822,,,,,0.00560469226911664,2,0,-0.290064643871566
OHIO,1991,10939000,235,,,1187439,,,,,,,,,,,,19013,13.8,-0.0650853792337393,,0,"",OH,35,1.6868366,-0.76331937,,,,,0.106315828859806,2,0,-0.290064643871566
OKLAHOMA,1991,3175000,236,,,240420,,,,,,,,,,,,16434,47.200001,0.278628920994487,,1,"",OK,36,0.43148917,-0.1430759,,,,,0.0739117786288261,2,1,0.339392154505543
OREGON,1991,2922000,237,,,49761,,,,,,,,,,,,18469,14.9,-1.07506290274505,,0,"",OR,37,-0.37938398,0.20596366,,,,,0.0162504818290472,2,0,-0.290064643871566
PENNSYLVANIA,1991,11961000,238,,,1131434,,,,,,,,,,,,20171,7.5,-0.310457966041299,,0,"",PA,38,2.0216217,0.95602161,,,,,0.0919397473335266,1,0,-0.290064643871566
RHODE ISLAND,1991,1004000,239,,,45425,,,,,,,,,,,,19981,2.5999999,-1.31566492827811,,1,"",RI,39,-0.78274059,-0.6338973,,,,,0.039665699005127,1,0,-0.290064643871566
SOUTH CAROLINA,1991,3560000,240,,,1070158,,,,,,,,,,,,16256,44.400002,0.869810047532606,,0,"",SC,40,-0.53109759,-0.094550043,,,,,0.292893677949905,1,0,-0.290064643871566
SOUTH DAKOTA,1991,703000,241,,,3167,,,,,,,,,,,,16666,15.7,0.701395183450232,,1,"",SD,41,-1.383239,0.1363204,,,,,0.00483281211927533,2,0,-0.290064643871566
TENNESSEE,1991,4953000,242,,,798638,,,,,,,,,,,,17242,46.599998,0.648916452491608,,1,"",TN,42,-0.52675021,0.14719591,,,,,0.158702477812767,1,0,-0.290064643871566
TEXAS,1991,17349000,243,,,2097163,,,,,,,,,,,,17763,32.599998,0.732143346328368,,1,"",TX,43,0.035552129,0.48187461,,,,,0.121172055602074,1,0,-0.290064643871566
UTAH,1991,1770000,244,,,12857,,,,,,,,,,,,15479,74,0.806841109913393,,1,"",UT,44,-1.3925588,0.34849599,,,,,0.0067689442075789,2,0,-0.290064643871566
VERMONT,1991,567000,245,,,1956,,,,,,,,,,,,17869,2.5,-1.02729736367253,,0,"",VT,45,-0.78566992,-0.59358788,,,,,0.00362676428630948,1,0,-0.290064643871566
VIRGINIA,1991,6286000,246,,,1202194,,,,,,,,,,,,20953,25.299999,0.381973317286865,,1,"",VA,46,-0.33955967,0.25630942,,,,,0.188210144639015,1,0,-0.290064643871566
WASHINGTON,1991,5018000,247,,,161116,,,,,,,,,,,,20583,13,-0.52834548276214,,0,"",WA,47,0.66106045,0.25849262,,,,,0.030769519507885,2,4,2.22776254963687
WEST VIRGINIA,1991,1801000,248,,,55983,,,,,,,,,,,,15086,13.1,-0.0253076988530098,,1,"",WV,48,-0.93815553,-0.069015644,,,,,0.0313270539045334,1,0,-0.290064643871566
WISCONSIN,1991,4955000,249,,,256644,,,,,,,,,,,,18494,15,-0.846448869427465,,0,"",WI,49,1.0179679,0.050092228,,,,,0.0501062199473381,1,0,-0.290064643871566
WYOMING,1991,460000,250,,,3629,,,,,,,,,,,,18589,22.6,0.645838278615141,,0,"",WY,50,-1.4486284,0.24383566,,,,,0.00787702016532421,2,0,-0.290064643871566
ALABAMA,1992,4136000,251,,,1060627,,,,,,,,,,,,17264,56.700001,1.82778024088356,,0,"",AL,1,-1.0462546,-0.14790739,,,,,0.24946428835392,1,0,-0.290064643871566
ALASKA,1992,587000,252,,,24744,,,,,,,,,,,,23706,16.799999,-0.761935550682385,,0,"",AK,2,1.2316277,-0.061834201,,,,,0.0379086695611477,2,0,-0.290064643871566
ARIZONA,1992,3832000,253,,,127617,,,,,,,,,,,,17762,15.5,0.682526418442304,,0,"",AZ,3,1.6925718,-2.444277,,,,,0.030818922445178,2,4,2.22776254963687
ARKANSAS,1992,2399000,254,,,386732,,,,,,,,,,,,16204,46.400002,1.46337380823057,,1,"",AR,4,-1.223858,0.48443428,,,,,0.159549832344055,2,1,0.339392154505543
CALIFORNIA,1992,30867000,255,,,2394610,,,,,,,,,,,,22439,10.9,-1.74516702283514,,0,"",CA,5,6.4945273,1.6471671,,,,,0.0716070011258125,2,7,4.1161329447682
COLORADO,1992,3470000,256,,,147912,,,,,,,,,,,,21102,13.6,0.166868913997359,,0,"",CO,6,0.23109138,-0.73337853,,,,,0.0398655459284782,2,10,6.00450333989953
CONNECTICUT,1992,3281000,257,,,296477,,,,,,,,,,,,28287,5.4000001,-1.06103244337433,,0,"",CT,7,0.89955521,-1.5154015,,,,,0.0852678194642067,1,0,-0.290064643871566
DELAWARE,1992,689000,258,,,122479,,,,,,,,,,,,22500,11.5,-0.142963466472881,,0,"",DE,8,-0.28947312,0.13676897,,,,,0.172826141119003,1,0,-0.290064643871566
FLORIDA,1992,13488000,259,,,1933726,,,,,,,,,,,,20474,19.6,0.20730268700804,,1,"",FL,9,1.1084622,1.2933015,,,,,0.1339091360569,2,2,0.968848952882653
GEORGIA,1992,6751000,260,,,1874193,,,,,,,,,,,,19139,41.5,1.25995768778464,,1,"",GA,10,-0.94442761,0.1288451,,,,,0.274582356214523,1,0,-0.290064643871566
HAWAII,1992,1160000,261,,,32746,,,,,,,,,,,,24014,9.8000002,-1.71415883919233,,1,"",HI,11,0.39329129,0.36867276,,,,,0.0217971671372652,1,0,-0.290064643871566
IDAHO,1992,1067000,262,,,4075,,,,,,,,,,,,17063,35.799999,0.687323659160717,,0,"",ID,12,-0.95601594,-0.25895667,,,,,0.00344290910288692,2,1,0.339392154505543
ILLINOIS,1992,11631000,263,,,1770909,,,,,,,,,,,,22553,14,-0.288299772136963,,0,"",IL,13,1.7442055,-0.66950184,,,,,0.144232749938965,2,0,-0.290064643871566
INDIANA,1992,5662000,264,,,455577,,,,,,,,,,,,19099,19.4,0.0573368823737619,,0,"",IN,14,-0.69642729,0.18324257,,,,,0.0785404220223427,1,0,-0.290064643871566
IOWA,1992,2812000,265,,,52209,,,,,,,,,,,,18789,11.9,-0.681484051657072,,0,"",IA,15,-0.074185893,-0.46651325,,,,,0.0181580726057291,1,0,-0.290064643871566
KANSAS,1992,2523000,266,,,151693,,,,,,,,,,,,19710,18.1,0.403531943519629,,0,"",KS,16,-0.82907826,-0.38275361,,,,,0.0581201612949371,1,0,-0.290064643871566
KENTUCKY,1992,3755000,267,,,271847,,,,,,,,,,,,17150,39.799999,0.512050212471102,,1,"",KY,17,-1.2449542,0.5862366,,,,,0.0709274783730507,1,0,-0.290064643871566
LOUISIANA,1992,4287000,268,,,1345921,,,,,,,,,,,,16857,31.700001,0.878306258179477,,1,"",LA,18,-0.24075234,0.15463772,,,,,0.309259057044983,1,0,-0.290064643871566
MAINE,1992,1235000,269,,,5284,,,,,,,,,,,,18214,3.3,-0.668433727093714,,0,"",ME,19,-0.80309296,-0.19870415,,,,,0.00455199973657727,2,0,-0.290064643871566
MARYLAND,1992,4908000,270,,,1270383,,,,,,,,,,,,24112,13.4,-0.680895334230474,,1,"",MD,20,0.20571953,-0.24027784,,,,,0.254571706056595,1,0,-0.290064643871566
MASSACHUSETTS,1992,5998000,271,,,347268,,,,,,,,,,,,24422,3.3,-1.3052635517893,,0,"",MA,21,2.2390356,-2.2534561,,,,,0.0514658018946648,2,4,2.22776254963687
MICHIGAN,1992,9437000,272,,,1345171,,,,,,,,,,,,20179,14.5,-0.704757676429187,,0,"",MI,22,3.3123395,-0.70814669,,,,,0.138517156243324,2,3,1.59830575125976
MINNESOTA,1992,4480000,273,,,111100,,,,,,,,,,,,21306,12.1,-0.736522613568112,,0,"",MN,23,0.11697561,0.47826579,,,,,0.0245114210993052,1,0,-0.290064643871566
MISSISSIPPI,1992,2614000,274,,,946494,,,,,,,,,,,,14651,55.200001,1.86057443775611,,0,"",MS,24,-0.57740527,-0.47058693,,,,,0.361079752445221,2,0,-0.290064643871566
MISSOURI,1992,5193000,275,,,570748,,,,,,,,,,,,19327,29.5,0.420008166663589,,0,"",MO,25,0.2880609,-0.66468531,,,,,0.108547046780586,2,2,0.968848952882653
MONTANA,1992,824000,276,,,2321,,,,,,,,,,,,16859,14.1,-0.252391071990898,,0,"",MT,26,-1.22394,-0.093022235,,,,,0.00295869307592511,2,2,0.968848952882653
NEBRASKA,1992,1606000,277,,,60350,,,,,,,,,,,,19403,16.9,0.0225170747930167,,0,"",NE,27,0.07010375,-0.31627265,,,,,0.0372696258127689,2,1,0.339392154505543
